REF_AREA,Zone de référence,Fréquence d'observation,Objectif socio-économique,TIME_PERIOD,Valeur (monnaie nationale),CURRENCY,Monnaie,Valeur (USD PPA courant),Valeur (USD PPA constant),BASE_PER,DECIMALS,Multiplicateur d'unité,Statut d'observation,Statut d'observation 2,Statut d'observation 3,Statut d'observation auxilliaire,GDP (USD PPA courant),Observation GPD,population
ISL,Islande,Annuelle,Santé,2015,689.91,ISK,Couronne islandaise,4.860682984,5.563655759,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Santé,2016,735.59,ISK,Couronne islandaise,5.253090492,5.816841807,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Santé,2017,772.85,ISK,Couronne islandaise,5.589136449,6.051969585,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Santé,2018,832.24,ISK,Couronne islandaise,5.903655817,6.345142558,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Santé,2019,829.04,ISK,Couronne islandaise,5.978602741,6.034735606,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Santé,2020,885.14,ISK,Couronne islandaise,6.178841976,6.178841976,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Santé,2021,996.5,ISK,Couronne islandaise,6.988658928,6.553381871,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Santé,2022,1079.125382,ISK,Couronne islandaise,7.797015466,6.505000318,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Santé,2023,1325.765625,ISK,Couronne islandaise,9.215106752,7.58096077,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Santé,2024,1135.55,ISK,Couronne islandaise,7.788726936,6.13247464,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2015,34.98,ISK,Couronne islandaise,0.246447639,0.282089952,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2016,159.98,ISK,Couronne islandaise,1.142469877,1.265077492,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2017,0.92,ISK,Couronne islandaise,0.006653303,0.00720426,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2018,3.02,ISK,Couronne islandaise,0.021422956,0.023025005,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2019,79.56,ISK,Couronne islandaise,0.573745096,0.579131966,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2020,15.62,ISK,Couronne islandaise,0.109037567,0.109037567,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2021,441.24,ISK,Couronne islandaise,3.094506639,2.901770413,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2022,421.073998,ISK,Couronne islandaise,3.042390189,2.538246747,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2023,124.456015,ISK,Couronne islandaise,0.865066526,0.71166136,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2024,326.0,ISK,Couronne islandaise,2.236030982,1.760544875,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2015,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2016,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2017,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2018,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2019,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2020,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2021,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2022,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2023,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,"Transports, télécommunications et autres infrastructures",2024,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Énergie,2015,105.33,ISK,Couronne islandaise,0.742090619,0.84941494,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Énergie,2016,210.83,ISK,Couronne islandaise,1.505606477,1.667185196,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Énergie,2017,31.65,ISK,Couronne islandaise,0.228888101,0.247842191,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Énergie,2018,16.39,ISK,Couronne islandaise,0.116265643,0.124960212,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Énergie,2019,74.67,ISK,Couronne islandaise,0.538480974,0.543536751,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Énergie,2020,350.35,ISK,Couronne islandaise,2.445666546,2.445666546,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Énergie,2021,167.01,ISK,Couronne islandaise,1.171275392,1.098324442,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Énergie,2022,223.0,ISK,Couronne islandaise,1.611244141,1.344250719,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Énergie,2023,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Énergie,2024,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ITA,Italie,Annuelle,Agriculture,2015,243.8,EUR,Euro,330.1306901,407.8686706,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,Agriculture,2016,274.8,EUR,Euro,392.2667074,454.0630732,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,Agriculture,2017,262.025,EUR,Euro,379.8042122,429.9028838,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,Agriculture,2018,297.752,EUR,Euro,437.0872604,483.3453575,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,Agriculture,2019,307.117,EUR,Euro,474.4599794,493.3819615,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,Agriculture,2020,296.99,EUR,Euro,469.7038636,469.7038636,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,Agriculture,2021,301.52,EUR,Euro,482.1570031,470.826061,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,Agriculture,2022,308.6,EUR,Euro,512.6723254,465.7869302,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
ITA,Italie,Annuelle,Agriculture,2023,285.75,EUR,Euro,457.8846584,406.1292649,,3,Millions,,,,,3559678.49275275,Valeur normale,58984217.0
ITA,Italie,Annuelle,Agriculture,2024,330.583,EUR,Euro,541.2426594,460.8401965,,3,Millions,Valeur provisoire,,,,3672337.77932455,Valeur normale,58952700.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2015,44.5,EUR,Euro,60.25765262,74.44690666,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2016,52.5,EUR,Euro,74.94178362,86.74785788,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2017,55.552,EUR,Euro,80.52240662,91.14384124,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2018,66.403,EUR,Euro,97.47677715,107.7930015,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2019,78.213,EUR,Euro,120.8299715,125.6488027,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2020,70.85,EUR,Euro,112.0526574,112.0526574,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2021,109.397,EUR,Euro,174.9354261,170.8243519,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2022,138.25,EUR,Euro,229.6725502,208.6683185,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2023,136.26,EUR,Euro,218.3424796,193.6628999,,3,Millions,,,,,3559678.49275275,Valeur normale,58984217.0
ITA,Italie,Annuelle,"Culture, activités de loisirs, religion et médias",2024,123.598,EUR,Euro,202.3591964,172.298414,,3,Millions,Valeur provisoire,,,,3672337.77932455,Valeur normale,58952700.0
ITA,Italie,Annuelle,Défense,2015,63.2,EUR,Euro,85.57940777,105.7313371,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,Défense,2016,54.5,EUR,Euro,77.79670871,90.05253818,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,Défense,2017,53.139,EUR,Euro,77.02477257,87.18484626,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,Défense,2018,54.944,EUR,Euro,80.65545297,89.19143221,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,Défense,2019,57.81,EUR,Euro,89.30971391,92.87148283,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,Défense,2020,52.735,EUR,Euro,83.40292012,83.40292012,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,Défense,2021,65.824,EUR,Euro,105.2583662,102.7847395,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,Défense,2022,74.0,EUR,Euro,122.9350359,111.6922645,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
ITA,Italie,Annuelle,Défense,2023,55.01,EUR,Euro,88.14780424,78.18432498,,3,Millions,,,,,3559678.49275275,Valeur normale,58984217.0
ITA,Italie,Annuelle,Défense,2024,78.066,EUR,Euro,127.8125295,108.8257738,,3,Millions,Valeur provisoire,,,,3672337.77932455,Valeur normale,58952700.0
ITA,Italie,Annuelle,Enseignement,2015,309.7,EUR,Euro,419.3661802,518.117011,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,Enseignement,2016,321.9,EUR,Euro,459.5001933,531.8882943,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,Enseignement,2017,311.576,EUR,Euro,451.6281928,511.2009195,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,Enseignement,2018,314.485,EUR,Euro,461.650592,510.5082913,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,Enseignement,2019,391.453,EUR,Euro,604.7492724,628.8673338,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,Enseignement,2020,409.862,EUR,Euro,648.2163202,648.2163202,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,Enseignement,2021,381.595,EUR,Euro,610.2039719,595.863859,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,Enseignement,2022,376.16,EUR,Euro,624.9086906,567.758949,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
ITA,Italie,Annuelle,Enseignement,2023,387.81,EUR,Euro,621.4251947,551.1845677,,3,Millions,,,,,3559678.49275275,Valeur normale,58984217.0
ITA,Italie,Annuelle,Enseignement,2024,374.101,EUR,Euro,612.4919313,521.5052751,,3,Millions,Valeur provisoire,,,,3672337.77932455,Valeur normale,58952700.0
ITA,Italie,Annuelle,Environnement,2015,212.3,EUR,Euro,287.4763967,355.1702985,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,Environnement,2016,219.3,EUR,Euro,313.0425361,362.3581949,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,Environnement,2017,222.04,EUR,Euro,321.8461111,364.2997283,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,Environnement,2018,255.109,EUR,Euro,374.4891517,414.122326,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,Environnement,2019,246.878,EUR,Euro,381.3977435,396.608302,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,Environnement,2020,324.054,EUR,Euro,512.5068716,512.5068716,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,Environnement,2021,314.574,EUR,Euro,503.0314974,491.2099938,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,Environnement,2022,350.35,EUR,Euro,582.0309436,528.8024984,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
ITA,Italie,Annuelle,Environnement,2023,335.11,EUR,Euro,536.9789253,476.2833874,,3,Millions,,,,,3559678.49275275,Valeur normale,58984217.0
ITA,Italie,Annuelle,Environnement,2024,489.956,EUR,Euro,802.1740029,683.0097716,,3,Millions,Valeur provisoire,,,,3672337.77932455,Valeur normale,58952700.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2015,728.0,EUR,Euro,985.7881148,1217.917934,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2016,805.7,EUR,Euro,1150.106573,1331.290459,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2017,929.378,EUR,Euro,1347.129774,1524.825045,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2018,939.453,EUR,Euro,1379.07701,1525.028366,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2019,1121.586,EUR,Euro,1732.719682,1801.822435,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2020,1526.59,EUR,Euro,2414.374966,2414.374966,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2021,1423.81,EUR,Euro,2276.797435,2223.291503,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2022,1817.68,EUR,Euro,3019.68319,2743.524262,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2023,1797.99,EUR,Euro,2881.091993,2555.43782,,3,Millions,,,,,3559678.49275275,Valeur normale,58984217.0
ITA,Italie,Annuelle,Exploration et exploitation de l’espace,2024,1916.168,EUR,Euro,3137.220801,2671.181633,,3,Millions,Valeur provisoire,,,,3672337.77932455,Valeur normale,58952700.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2015,500.9,EUR,Euro,678.2709708,837.987765,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2016,531.7,EUR,Euro,758.9818352,878.5492578,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2017,492.257,EUR,Euro,713.5245953,807.6431786,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2018,504.018,EUR,Euro,739.8769674,818.1800975,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2019,595.394,EUR,Euro,919.814354,956.4975549,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2020,609.116,EUR,Euro,963.3460337,963.3460337,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2021,752.758,EUR,Euro,1203.726258,1175.438061,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2022,831.19,EUR,Euro,1380.842872,1254.560721,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2023,889.51,EUR,Euro,1425.34727,1264.238119,,3,Millions,,,,,3559678.49275275,Valeur normale,58984217.0
ITA,Italie,Annuelle,Exploration et exploitation du milieu terrestre,2024,755.137,EUR,Euro,1236.3381,1052.678097,,3,Millions,Valeur provisoire,,,,3672337.77932455,Valeur normale,58952700.0
ITA,Italie,Annuelle,Production et technologie industrielles,2015,1026.9,EUR,Euro,1390.529966,1717.966931,,3,Millions,,,,,2251647.7695499896,Valeur normale,60229599.0
ITA,Italie,Annuelle,Production et technologie industrielles,2016,1132.6,EUR,Euro,1616.744079,1871.440454,,3,Millions,,,,,2433619.08397516,Valeur normale,60115220.0
ITA,Italie,Annuelle,Production et technologie industrielles,2017,1346.46,EUR,Euro,1951.688501,2209.129041,,3,Millions,,,,,2528635.77723152,Valeur normale,60002254.0
ITA,Italie,Annuelle,Production et technologie industrielles,2018,986.047,EUR,Euro,1447.475019,1600.665116,,3,Millions,,,,,2609653.0986860096,Valeur normale,59877216.0
ITA,Italie,Annuelle,Production et technologie industrielles,2019,1016.595,EUR,Euro,1570.52082,1633.154906,,3,Millions,,,,,2787072.99407127,Valeur normale,59729077.0
ITA,Italie,Annuelle,Production et technologie industrielles,2020,1098.188,EUR,Euro,1736.83675,1736.83675,,3,Millions,,,,,2641203.54770891,Valeur normale,59438845.0
ITA,Italie,Annuelle,Production et technologie industrielles,2021,1128.485,EUR,Euro,1804.546782,1762.138987,,3,Millions,,,,,2946331.4081311,Valeur normale,59133173.0
ITA,Italie,Annuelle,Production et technologie industrielles,2022,1014.97,EUR,Euro,1686.153695,1531.949969,,3,Millions,,,,,3379176.01955934,Valeur normale,59013671.0
